117;248;194;190;land;false;desert;1
118;215;142;202;land;false;desert;1
119;225;236;250;land;false;desert;1
120;247;238;174;land;false;desert;1
121;201;65;252;land;false;desert;1
122;251;179;181;land;true;desert;1
123;217;185;173;land;false;desert;1
124;112;214;233;land;false;desert;1
125;216;236;81;land;true;desert;1
126;158;154;196;land;false;desert;1
127;234;140;137;land;false;desert;1
128;150;216;233;land;false;desert;1
129;163;117;229;land;false;desert;1
130;91;210;220;land;false;desert;1
131;216;163;216;land;false;desert;1
132;123;222;169;land;true;desert;1
133;248;135;134;land;false;desert;1
134;91;189;221;land;false;desert;1
135;229;233;180;land;false;desert;1
136;233;154;155;land;false;desert;1
137;159;215;152;land;false;desert;1
138;248;45;217;land;false;desert;1
139;217;75;245;land;false;desert;1
140;184;186;213;land;false;desert;1
141;116;195;220;land;false;desert;1
142;175;243;164;land;false;unknown;1
143;166;225;112;land;false;desert;1
144;226;165;225;land;false;desert;1
145;204;211;177;land;false;desert;1
146;156;227;181;land;false;desert;1
147;207;62;249;land;false;desert;1
148;174;151;194;land;false;desert;1
149;254;222;208;land;false;desert;1
150;245;229;124;land;true;desert;1
151;147;194;213;land;false;desert;1
152;239;187;168;land;false;desert;1
153;231;240;245;land;false;desert;1
154;214;133;250;land;false;urban;1
155;208;144;156;land;false;urban;1
156;49;246;214;land;false;desert;1
157;136;156;224;land;false;desert;1
158;168;182;168;land;false;desert;1
159;71;254;243;land;false;desert;1
160;180;226;157;land;false;unknown;1
161;141;239;229;land;true;desert;1
162;115;225;226;land;true;desert;1
163;227;180;101;land;false;desert;1
164;131;246;194;land;false;desert;1
165;250;244;245;land;false;desert;1
166;167;230;214;land;false;desert;1
167;178;229;111;land;false;unknown;1
168;145;182;211;land;false;desert;1
169;183;219;161;land;false;desert;1
170;156;208;194;land;false;desert;1
171;68;254;252;land;false;desert;1
172;242;163;174;land;true;desert;1
173;55;240;236;land;false;desert;1
174;221;174;196;land;false;desert;1
175;185;158;193;land;false;desert;1
176;230;95;233;land;false;unknown;1
177;34;251;254;land;false;desert;1
178;253;215;246;land;false;desert;1
179;226;221;200;land;false;desert;1
180;244;190;220;land;false;desert;1
181;159;239;118;land;false;desert;1
182;145;157;246;land;false;desert;1
183;220;218;131;land;false;desert;1
184;171;203;170;land;false;desert;1
185;253;246;197;land;false;desert;1
186;188;222;110;land;false;desert;1
187;102;213;246;land;false;desert;1
188;251;236;118;land;false;desert;1
189;74;245;182;land;false;unknown;1
190;246;138;190;land;false;desert;1
191;200;246;159;land;false;desert;1
192;222;201;99;land;false;desert;1
193;162;227;203;land;false;desert;1
194;205;219;160;land;false;desert;1
195;244;163;247;land;false;desert;1
196;132;152;248;land;false;desert;1
197;219;55;244;land;false;desert;1
198;35;243;236;land;false;desert;1
199;134;187;209;land;false;desert;1
200;184;247;206;land;false;desert;1
201;253;215;63;land;false;desert;1
202;236;177;105;land;false;desert;1
203;253;242;158;land;true;desert;1
204;139;221;221;land;false;desert;1
205;168;204;202;land;false;desert;1
206;202;100;241;land;false;desert;1
207;244;73;213;land;false;desert;1
208;215;196;131;land;false;desert;1
209;221;224;118;land;true;desert;1
210;200;226;113;land;false;desert;1
211;146;249;224;land;false;desert;1
212;167;178;196;land;false;desert;1
213;219;80;250;land;true;desert;1
214;253;43;212;land;false;desert;1
215;216;101;191;land;false;desert;1
216;251;221;29;land;false;desert;1
217;203;200;122;land;false;desert;1
218;253;24;245;land;false;desert;1
219;217;150;214;land;false;desert;1
220;200;138;226;land;false;desert;1
221;214;216;137;land;false;desert;1
222;214;191;238;land;false;desert;1
223;223;235;238;land;false;desert;1
224;185;206;223;land;false;desert;1
225;201;215;93;land;false;desert;1
226;227;160;121;land;false;desert;1
227;147;185;205;land;false;desert;1
228;254;219;114;land;false;desert;1
229;205;165;252;land;false;desert;1
230;84;240;240;land;false;desert;1
231;157;221;127;land;false;desert;1
232;232;161;244;land;false;desert;1
233;229;231;63;land;false;desert;1
234;151;248;150;land;false;desert;1
235;170;140;250;land;false;desert;1
236;190;158;173;land;false;desert;1
237;248;147;200;land;false;desert;1
238;198;245;92;land;false;desert;1
239;196;247;173;land;false;desert;1
240;70;218;225;land;false;desert;1
241;37;243;236;land;false;desert;1
242;233;129;153;land;false;desert;1
243;111;252;234;land;false;desert;1
244;114;243;248;land;false;desert;1
245;230;254;210;land;false;desert;1
246;135;236;254;land;true;desert;1
247;126;242;136;land;false;desert;1
248;217;172;179;land;false;desert;1
249;251;164;181;land;false;desert;1
250;219;67;225;land;false;desert;1
251;196;233;170;land;false;desert;1
252;119;208;209;land;false;desert;1
253;253;222;115;land;false;desert;1
254;236;236;150;land;false;desert;1
255;211;210;133;land;false;desert;1
256;210;239;247;land;false;desert;1
257;110;229;244;land;false;desert;1
258;226;62;242;land;false;desert;1
259;107;245;149;land;false;desert;1
260;151;164;227;land;false;desert;1
261;203;254;46;land;false;desert;1
262;130;207;171;land;false;unknown;1
263;209;247;106;land;true;desert;1
264;237;181;129;land;false;desert;1
265;228;186;96;land;false;desert;1
266;152;249;102;land;false;desert;1
267;138;224;231;land;false;desert;1
268;94;241;240;land;false;desert;1
269;229;138;208;land;true;desert;1
270;107;248;226;land;false;desert;1
271;215;163;192;land;false;desert;1
272;216;151;209;land;false;desert;1
273;235;232;157;land;false;desert;1
274;201;166;170;land;false;desert;1
275;243;176;151;land;false;desert;1
276;253;46;210;land;false;desert;1
277;227;248;205;land;false;desert;1
278;167;243;149;land;false;desert;1
279;202;170;253;land;false;desert;1
280;182;162;174;land;false;desert;1
281;232;110;227;land;false;desert;1
282;110;233;194;land;true;desert;1
283;243;212;200;land;false;desert;1
284;235;172;123;land;false;desert;1
285;244;252;166;land;false;desert;1
286;181;241;246;land;false;desert;1
287;151;211;155;land;false;desert;1
288;159;178;224;land;false;desert;1
289;198;173;164;land;false;desert;1
290;227;72;205;land;false;desert;1
291;234;175;147;land;false;desert;1
292;218;114;240;land;false;desert;1
293;208;227;210;land;true;desert;1
294;153;174;215;land;false;desert;1
295;225;98;198;land;false;desert;1
296;242;215;241;land;false;desert;1
297;222;219;186;land;true;desert;1
298;168;247;221;land;false;desert;1
299;207;171;175;land;false;desert;1
300;243;193;136;land;false;desert;1
301;181;115;229;land;false;desert;1
302;190;248;202;land;false;desert;1
303;254;248;223;land;false;desert;1
304;223;184;174;land;false;desert;1
305;176;225;144;land;false;desert;1
306;253;101;170;land;false;desert;1
307;215;235;133;land;false;desert;1
308;77;234;209;land;false;desert;1
309;223;163;191;land;false;desert;1
310;249;83;226;land;false;desert;1
311;247;195;237;land;false;desert;1
312;133;178;196;land;false;desert;1
313;213;179;138;land;false;desert;1
314;108;218;179;land;false;unknown;1
315;237;187;152;land;false;desert;1
316;149;229;172;land;false;desert;1
317;229;250;158;land;false;desert;1
318;221;162;195;land;false;desert;1
319;249;208;175;land;false;desert;1
320;232;223;244;land;false;desert;1
321;221;251;173;land;true;desert;1
322;185;159;237;land;false;desert;1
323;252;194;65;land;false;desert;1
324;246;253;202;land;false;desert;1
325;186;247;235;land;false;desert;1
326;163;144;242;land;false;desert;1
327;241;245;21;land;false;desert;1
328;214;169;252;land;false;desert;1
329;215;238;71;land;false;desert;1
330;159;239;190;land;false;desert;1
331;240;102;240;land;false;desert;1
332;171;249;93;land;false;unknown;1
333;203;141;250;land;false;desert;1
334;248;136;135;land;false;desert;1
335;71;249;202;land;false;desert;1
336;210;218;209;land;false;desert;1
337;75;215;231;land;false;desert;1
338;243;194;96;land;false;unknown;1
339;237;208;150;land;false;desert;1
340;150;229;208;land;false;desert;1
341;229;48;226;land;true;desert;1
342;246;175;159;land;false;desert;1
343;134;222;202;land;false;desert;1
344;93;246;198;land;false;desert;1
345;229;229;133;land;false;desert;1
346;209;233;224;land;true;desert;1
347;156;254;162;land;false;desert;1
348;226;235;102;land;true;desert;1
349;220;189;159;land;true;desert;1
350;187;187;148;land;false;desert;1
351;155;193;239;land;false;desert;1
352;151;226;189;land;true;desert;1
353;204;213;185;land;false;desert;1
354;254;244;8;land;false;desert;1
355;225;242;101;land;false;desert;1
356;195;127;247;land;false;desert;1
357;70;222;241;land;false;desert;1
358;168;96;248;land;false;desert;1
359;147;215;206;land;false;desert;1
360;251;125;247;land;false;desert;1
361;84;196;238;land;false;desert;1
362;226;161;142;land;false;desert;1
363;142;254;211;land;false;desert;1
364;225;225;96;land;true;desert;1
365;244;252;21;land;false;desert;1
366;238;120;206;land;false;desert;1
367;241;199;126;land;false;desert;1
368;254;241;28;land;true;desert;1
369;216;196;109;land;false;desert;1
370;108;197;247;land;false;desert;1
371;204;138;170;land;false;desert;1
372;100;222;186;land;false;desert;1
373;240;253;171;land;false;desert;1
374;200;142;243;land;false;desert;1
375;163;196;151;land;false;desert;1
376;230;194;112;land;false;desert;1
377;113;241;156;land;false;desert;1
378;85;240;216;land;true;desert;1
379;179;152;222;land;false;desert;1
380;128;153;237;land;false;desert;1
381;228;49;250;land;false;desert;1
382;232;110;238;land;false;desert;1
383;182;247;92;land;false;desert;1
384;183;177;241;land;false;desert;1
385;219;225;210;land;false;desert;1
386;161;174;248;land;false;desert;1
387;207;193;115;land;false;desert;1
388;204;174;157;land;false;desert;1
389;235;252;162;land;false;desert;1
390;234;130;232;land;false;desert;1
391;129;222;180;land;false;desert;1
392;189;206;165;land;false;desert;1
393;128;245;191;land;true;desert;1
394;216;162;177;land;false;desert;1
395;161;220;167;land;false;desert;1
396;251;136;155;land;false;desert;1
397;196;168;205;land;false;desert;1
398;124;244;193;land;false;desert;1
399;222;174;192;land;false;desert;1
400;142;243;179;land;false;desert;1
401;227;111;198;land;false;desert;1
402;158;171;196;land;false;desert;1
403;233;249;84;land;false;desert;1
404;247;149;244;land;false;desert;1
405;251;209;58;land;true;desert;1
406;148;149;211;land;false;desert;1
407;201;208;168;land;false;desert;1
408;142;146;233;land;false;desert;1
409;188;180;237;land;false;desert;1
410;152;208;206;land;false;desert;1
411;251;96;170;land;false;desert;1
412;235;241;97;land;false;desert;1
413;52;239;251;land;false;desert;1
414;242;104;240;land;false;desert;1
415;194;233;89;land;false;desert;1
416;147;178;199;land;false;desert;1
417;161;193;241;land;false;desert;1
418;166;207;155;land;false;desert;1
419;108;252;173;land;true;desert;1
420;138;217;232;land;false;desert;1
421;65;195;242;land;false;desert;1
422;161;224;137;land;false;desert;1
423;243;147;175;land;false;desert;1
424;152;227;201;land;false;desert;1
425;182;187;191;land;false;desert;1
426;175;148;201;land;false;desert;1
427;178;236;208;land;false;desert;1
428;244;187;169;land;false;desert;1
429;234;169;249;land;true;desert;1
430;252;233;247;land;false;desert;1
431;210;130;209;land;false;desert;1
432;217;160;220;land;false;desert;1
433;168;104;231;land;false;desert;1
434;174;127;226;land;false;desert;1
435;215;205;254;land;false;desert;1
436;167;237;107;land;false;desert;1
437;175;237;170;land;false;desert;1
438;246;90;245;land;true;desert;1
439;172;237;223;land;false;desert;1
440;197;208;117;land;false;desert;1
441;179;237;96;land;false;desert;1
442;189;254;77;land;false;desert;1
443;249;124;195;land;false;desert;1
444;241;194;215;land;false;desert;1
445;205;205;200;land;false;desert;1
446;215;71;229;land;false;desert;1
447;197;235;125;land;false;desert;1
448;192;205;173;land;false;desert;1
449;138;211;206;land;false;desert;1
450;221;234;109;land;false;desert;1
451;200;224;212;land;false;desert;1
452;254;240;225;land;false;desert;1
453;253;227;253;land;false;desert;1
454;202;244;82;land;false;desert;1
455;176;223;200;land;false;desert;1
456;200;239;65;land;false;desert;1
457;239;59;251;land;false;desert;1
458;214;158;173;land;false;desert;1
459;218;188;119;land;false;desert;1
460;202;242;172;land;true;desert;1
461;228;186;145;land;false;desert;1
462;97;250;180;land;false;desert;1
463;180;152;200;land;false;desert;1
464;175;124;209;land;false;desert;1
465;253;248;92;land;false;desert;1
466;203;236;175;land;false;desert;1
467;87;219;200;land;false;desert;1
468;215;229;101;land;false;desert;1
469;130;233;193;land;false;desert;1
470;245;129;203;land;false;desert;1
471;226;133;228;land;false;desert;1
472;105;243;244;land;false;desert;1
473;222;254;97;land;false;desert;1
474;75;247;228;land;false;desert;1
475;226;193;243;land;false;desert;1
476;194;165;239;land;false;desert;1
477;164;228;128;land;false;desert;1
478;200;215;248;land;false;desert;1
479;194;179;222;land;false;desert;1
480;95;198;245;land;false;desert;1
481;170;192;226;land;false;desert;1
482;139;227;175;land;false;desert;1
483;249;238;145;land;false;desert;1
484;165;245;231;land;false;desert;1
485;183;115;223;land;false;unknown;1
486;203;215;111;land;false;desert;1
487;139;247;197;land;false;desert;1
488;156;139;227;land;false;desert;1
489;223;223;128;land;false;desert;1
490;246;135;134;land;false;desert;1
491;233;104;208;land;false;desert;1
492;243;195;242;land;false;desert;1
493;213;120;182;land;false;desert;1
494;167;222;243;land;true;desert;1
495;247;208;143;land;false;desert;1
496;145;178;241;land;false;desert;1
497;102;165;248;land;false;desert;1
498;213;143;181;land;false;desert;1
499;59;251;244;land;false;desert;1
500;208;143;210;land;false;unknown;1
501;219;221;179;land;true;desert;1
502;195;192;143;land;false;desert;1
503;197;177;146;land;false;desert;1
504;135;243;229;land;false;desert;1
505;237;139;164;land;false;desert;1
506;131;207;194;land;false;desert;1
507;246;193;89;land;false;desert;1
508;99;198;249;land;false;desert;1
509;218;156;187;land;true;desert;1
510;191;179;208;land;false;desert;1
511;211;238;190;land;true;desert;1
512;215;231;183;land;false;desert;1
513;192;180;137;land;false;desert;1
514;177;230;224;land;true;desert;1
515;149;240;113;land;false;desert;1
516;254;226;87;land;false;desert;1
517;179;209;251;land;false;desert;1
518;242;240;199;land;false;desert;1
519;223;123;235;land;false;desert;1
520;167;252;90;land;false;desert;1
521;166;138;219;land;false;desert;1
522;202;160;185;land;false;desert;1
523;200;178;172;land;false;desert;1
524;171;192;234;land;false;desert;1
525;253;179;83;land;false;desert;1
526;254;126;241;land;false;desert;1
527;131;170;209;land;false;desert;1
528;59;227;235;land;false;desert;1
529;225;230;113;land;false;desert;1
530;224;104;190;land;false;desert;1
531;254;211;125;land;false;desert;1
532;219;244;183;land;false;unknown;1
533;129;206;254;land;false;desert;1
534;211;126;232;land;false;desert;1
535;177;227;230;land;false;desert;1
536;177;176;152;land;false;desert;1
537;233;142;163;land;false;desert;1
538;108;183;231;land;false;desert;1
539;234;221;160;land;false;desert;1
540;155;165;217;land;false;desert;1
541;72;249;243;land;false;desert;1
542;188;168;219;land;false;desert;1
543;219;216;155;land;false;desert;1
544;234;68;242;land;false;desert;1
545;234;174;199;land;false;desert;1
546;251;200;118;land;true;desert;1
547;86;231;196;land;false;desert;1
548;61;245;196;land;false;desert;1
549;241;104;162;land;false;desert;1
550;244;144;197;land;false;desert;1
551;131;244;192;land;false;desert;1
552;146;181;237;land;false;desert;1
553;232;209;149;land;false;desert;1
554;249;205;89;land;false;desert;1
555;141;211;161;land;false;desert;1
556;243;222;70;land;true;desert;1
557;171;254;137;land;false;desert;1
558;241;97;251;land;false;desert;1
559;195;137;217;land;false;desert;1
560;173;206;227;land;true;desert;1
561;227;244;232;land;true;desert;1
562;167;230;220;land;false;desert;1
563;145;176;210;land;false;desert;1
564;251;126;236;land;true;desert;1
565;241;203;153;land;false;unknown;1
566;252;226;69;land;false;desert;1
567;87;238;239;land;false;desert;1
568;145;249;145;land;false;desert;1
569;238;193;159;land;false;desert;1
570;172;144;243;land;false;desert;1
571;231;190;204;land;false;desert;1
572;181;157;186;land;false;desert;1
573;83;235;192;land;false;desert;1
574;101;244;186;land;false;desert;1
575;237;215;122;land;false;desert;1
576;218;135;191;land;false;desert;1
577;147;137;251;land;false;unknown;1
578;225;166;228;land;false;desert;1
579;195;139;204;land;false;desert;1
580;92;238;247;land;false;desert;1
581;189;124;194;land;false;unknown;1
582;189;239;124;land;false;desert;1
583;171;181;244;land;false;desert;1
584;47;253;205;land;false;desert;1
585;213;67;232;land;false;desert;1
586;149;236;127;land;false;desert;1
587;189;237;253;land;false;desert;1
588;143;223;207;land;false;desert;1
589;240;200;178;land;false;desert;1
590;180;188;207;land;false;desert;1
591;241;48;216;land;false;desert;1
592;163;222;168;land;false;desert;1
593;121;246;211;land;false;desert;1
594;154;177;176;land;false;desert;1
595;203;209;193;land;false;desert;1
596;160;221;254;land;false;desert;1
597;198;166;240;land;false;desert;1
598;92;246;169;land;false;desert;1
599;206;144;175;land;false;desert;1
600;29;236;243;land;true;desert;1
601;197;190;194;land;false;desert;1
602;222;101;245;land;false;desert;1
603;213;217;142;land;false;desert;1
604;215;93;231;land;false;desert;1
605;96;233;251;land;true;desert;1
606;87;211;250;land;false;desert;1
607;241;186;122;land;false;desert;1
608;163;183;158;land;false;desert;1
609;215;181;179;land;false;desert;1
610;241;234;126;land;false;desert;1
611;234;244;244;land;true;desert;1
612;252;196;153;land;false;desert;1
613;204;147;230;land;false;desert;1
614;218;194;217;land;false;desert;1
615;114;195;243;land;false;desert;1
616;236;169;199;land;false;desert;1
617;101;254;251;land;false;desert;1
618;215;232;64;land;false;desert;1
619;49;227;232;land;false;desert;1
620;209;243;88;land;false;unknown;1
621;93;211;247;land;false;desert;1
622;139;240;183;land;false;desert;1
623;198;193;125;land;false;desert;1
624;230;221;133;land;true;desert;1
625;110;167;241;land;true;desert;1
626;213;230;156;land;false;desert;1
627;156;212;235;land;false;desert;1
628;222;99;185;land;false;desert;1
629;147;139;241;land;false;desert;1
630;250;199;193;land;false;desert;1
631;175;215;209;land;false;desert;1
632;253;221;193;land;false;desert;1
633;209;213;81;land;false;desert;1
634;139;205;229;land;false;unknown;1
635;212;214;133;land;false;desert;1
636;183;99;222;land;false;desert;1
637;161;228;236;land;false;desert;1
638;175;97;234;land;false;desert;1
639;237;214;233;land;false;desert;1
640;190;174;177;land;false;desert;1
641;231;142;129;land;false;unknown;1
642;210;240;208;land;false;desert;1
643;245;208;86;land;true;desert;1
644;202;190;142;land;false;desert;1
645;167;251;142;land;false;desert;1
646;235;189;233;land;true;desert;1
647;164;230;177;land;false;desert;1
648;115;229;230;land;false;desert;1
649;252;63;220;land;false;desert;1
650;222;244;168;land;true;desert;1
651;240;151;208;land;false;desert;1
652;167;203;134;land;false;desert;1
653;152;206;199;land;false;desert;1
654;223;56;253;land;false;desert;1
655;172;254;149;land;false;desert;1
656;195;202;223;land;false;desert;1
657;172;107;245;land;false;desert;1
658;234;151;187;land;false;desert;1
659;205;254;100;land;false;unknown;1
660;235;138;176;land;false;desert;1
661;251;131;159;land;false;desert;1
662;169;209;162;land;false;desert;1
663;240;125;182;land;false;desert;1
664;210;51;244;land;false;desert;1
665;123;212;193;land;false;desert;1
666;125;194;249;land;false;desert;1
667;134;192;191;land;true;plains;1
668;231;218;176;land;false;desert;1
669;220;193;168;land;false;desert;1
670;246;92;163;land;true;desert;1
671;182;133;202;land;false;desert;1
672;77;246;229;land;false;desert;1
673;167;203;230;land;false;desert;1
674;198;240;108;land;false;desert;1
675;179;165;206;land;false;desert;1
676;178;199;245;land;false;desert;1
677;201;184;253;land;false;desert;1
678;221;168;247;land;true;desert;1
679;238;164;154;land;false;desert;1
680;231;246;104;land;false;desert;1
681;185;227;175;land;false;desert;1
682;244;130;235;land;true;desert;1
683;197;188;195;land;false;desert;1
684;228;245;131;land;false;desert;1
685;82;245;192;land;false;desert;1
686;230;237;76;land;false;desert;1
687;215;57;250;land;false;desert;1
688;167;213;122;land;false;desert;1
689;103;251;187;land;false;desert;1
690;161;157;227;land;false;desert;1
691;145;236;151;land;false;desert;1
692;226;205;234;land;false;desert;1
693;206;214;98;land;true;desert;1
694;231;186;89;land;false;desert;1
695;208;245;50;land;false;desert;1
696;216;240;238;land;false;desert;1
697;185;207;239;land;false;desert;1
698;187;221;134;land;false;desert;1
699;227;172;249;land;false;desert;1
700;215;251;149;land;false;desert;1
701;168;247;177;land;false;desert;1
702;107;206;253;land;false;desert;1
703;253;109;216;land;false;desert;1
704;105;245;182;land;false;desert;1
705;222;240;82;land;false;desert;1
706;70;210;253;land;false;desert;1
707;203;179;127;land;false;desert;1
708;200;228;134;land;false;desert;1
709;70;208;249;land;false;desert;1
710;232;206;166;land;false;desert;1
711;35;252;244;land;false;desert;1
712;223;88;244;land;false;desert;1
713;241;219;213;land;true;desert;1
714;146;198;234;land;false;desert;1
715;242;58;211;land;true;desert;1
716;226;99;221;land;false;desert;1
717;216;175;110;land;false;desert;1
718;195;214;156;land;false;desert;1
719;226;184;137;land;true;desert;1
720;233;155;165;land;false;desert;1
721;239;107;159;land;false;unknown;1
722;124;184;195;land;false;desert;1
723;215;49;237;land;false;desert;1
724;129;219;248;land;false;desert;1
725;235;253;143;land;false;desert;1
726;232;108;167;land;false;unknown;1
727;241;23;247;land;false;desert;1
728;235;242;253;land;true;desert;1
729;131;217;188;land;false;desert;1
730;116;227;245;land;false;desert;1
731;128;220;181;land;true;desert;1
732;223;188;91;land;false;desert;1
733;218;169;215;land;false;desert;1
734;147;176;246;land;true;desert;1
735;248;160;109;land;false;desert;1
736;185;184;201;land;false;desert;1
737;164;220;193;land;false;desert;1
738;50;225;235;land;false;desert;1
739;109;179;246;land;false;desert;1
740;225;249;208;land;false;desert;1
741;185;87;230;land;false;desert;1
742;228;138;177;land;false;desert;1
743;244;90;235;land;false;desert;1
744;97;210;231;land;false;desert;1
745;163;193;207;land;false;desert;1
746;201;200;108;land;false;desert;1
747;151;234;150;land;false;desert;1
748;210;150;226;land;false;desert;1
749;204;157;146;land;false;desert;1
750;117;218;219;land;false;desert;1
751;141;198;249;land;false;desert;1
752;250;151;143;land;true;desert;1
753;217;224;193;land;false;desert;1
754;99;245;243;land;false;desert;1
755;79;228;216;land;false;desert;1
756;247;140;208;land;true;desert;1
757;251;87;205;land;false;desert;1
758;236;151;152;land;false;desert;1
759;227;134;151;land;false;desert;1
760;177;124;252;land;false;desert;1
761;208;211;245;land;false;desert;1
762;213;224;141;land;false;desert;1
763;71;198;232;land;false;desert;1
764;163;216;225;land;false;desert;1
765;161;144;205;land;false;desert;1
766;178;112;250;land;false;desert;1
767;204;230;199;land;false;desert;1
768;205;226;235;land;false;desert;1
769;153;167;247;land;false;desert;1
770;227;191;187;land;false;desert;1
771;216;200;226;land;true;desert;1
772;101;252;197;land;false;desert;1
773;239;182;207;land;false;desert;1
774;158;182;233;land;false;desert;1
775;249;242;129;land;false;desert;1
776;108;199;209;land;false;desert;1
777;153;180;168;land;false;desert;1
778;155;177;194;land;false;desert;1
779;132;237;205;land;false;desert;1
780;247;213;147;land;false;desert;1
781;87;173;248;land;false;desert;1
782;231;227;244;land;false;desert;1
783;247;179;92;land;false;desert;1
784;200;176;142;land;false;desert;1
785;212;90;233;land;false;desert;1
786;136;119;248;land;false;desert;1
787;99;203;215;land;false;desert;1
788;102;218;241;land;false;desert;1
789;226;184;141;land;false;desert;1
790;144;223;161;land;false;desert;1
791;180;126;205;land;false;desert;1
792;91;250;179;land;false;desert;1
793;157;106;246;land;false;desert;1
794;180;132;237;land;false;desert;1
795;205;61;246;land;false;desert;1
796;243;95;245;land;false;desert;1
797;253;169;170;land;false;desert;1
798;215;146;194;land;false;desert;1
799;202;219;140;land;true;desert;1
800;88;241;190;land;false;desert;1
801;207;159;200;land;false;desert;1
802;177;160;196;land;false;desert;1
803;141;250;243;land;false;unknown;1
804;172;134;208;land;true;desert;1
805;44;219;241;land;false;desert;1
806;233;86;191;land;false;desert;1
807;215;150;248;land;false;desert;1
808;239;241;103;land;false;desert;1
809;239;242;223;land;true;desert;1
810;106;238;227;land;false;desert;1
811;252;8;247;land;false;desert;1
812;207;170;247;land;false;desert;1
813;231;136;197;land;false;desert;1
814;223;227;161;land;false;desert;1
815;123;198;212;land;false;desert;1
816;219;160;217;land;false;desert;1
817;201;248;77;land;false;desert;1
818;193;149;178;land;false;desert;1
819;192;108;206;land;false;desert;1
820;210;229;208;land;false;desert;1
