1;bunker;2256.00;9.70;1109.00;2.24;0
1;bunker;2328.00;13.30;1060.00;3.45;0
1;bunker;2290.00;11.15;1111.00;1.29;0
1;bunker;2314.00;13.20;1068.00;2.85;0
1;bunker;2324.00;9.70;989.00;5.51;0
1;bunker;2322.00;11.30;1091.00;1.90;0
1;bunker;2282.00;9.70;1026.00;6.02;0
1;bunker;2262.00;10.10;1105.00;6.12;0
1;bunker;2312.00;11.20;1095.00;3.96;0
1;bunker;2344.00;10.35;1121.00;1.80;0
1;bunker;2338.00;9.70;1134.00;4.46;0
1;bunker;2281.00;10.90;1118.00;6.03;0
1;bunker;2318.00;9.80;1122.00;2.41;0
1;bunker;2326.00;13.20;1078.00;0.25;0
1;bunker;2318.00;11.30;1015.00;1.45;0
1;bunker;2244.00;9.70;1116.00;4.47;0
1;bunker;2353.00;10.35;1083.00;0.85;0
1;bunker;2308.00;11.70;1087.00;3.52;0
1;bunker;2294.00;11.62;1067.00;5.08;0
1;bunker;2327.00;9.70;1133.00;2.92;0
1;bunker;2297.00;12.30;1082.00;5.58;0
1;bunker;2306.00;12.65;1045.00;1.96;0
1;bunker;2341.00;11.20;1099.00;4.98;0
1;bunker;2300.00;11.75;1060.00;6.19;0
1;bunker;2310.00;9.70;1141.00;4.03;0
1;bunker;2285.00;11.00;1113.00;0.41;0
1;bunker;2342.00;9.73;1143.00;1.97;0
1;bunker;2275.00;10.50;1129.00;4.63;0
1;bunker;2341.00;11.80;1091.00;2.47;0
1;bunker;2286.00;11.75;1103.00;5.14;0
1;bunker;2329.00;9.70;1152.00;0.41;0
1;bunker;2277.00;11.70;1094.00;4.54;0
1;bunker;2263.00;10.35;1119.00;0.92;0
1;bunker;2334.00;13.00;1058.00;2.48;0
1;bunker;2299.00;10.30;1116.00;5.14;0
1;bunker;2286.00;10.40;1122.00;2.98;0
1;bunker;2309.00;12.70;1078.00;4.19;0
1;bunker;2311.00;13.00;1056.00;0.92;0
1;bunker;2331.00;9.70;1157.00;3.59;0
1;bunker;2322.00;13.00;1077.00;6.25;0
1;bunker;2296.00;11.50;1100.00;2.64;0
1;bunker;2338.00;10.10;1122.00;5.65;0
1;bunker;2312.00;10.60;1106.00;2.04;0
1;bunker;2290.00;12.23;1089.00;4.70;0
1;bunker;2319.00;9.70;1139.00;2.54;0
1;bunker;2278.00;9.70;1041.00;4.10;0
1;coastal_bunker;2354.00;9.70;1073.00;-0.29;0
1;coastal_bunker;2270.00;9.50;1057.00;-0.54;0
1;coastal_bunker;2242.00;9.50;1103.00;-1.95;0
1;coastal_bunker;2330.00;9.50;986.00;0.64;0
1;coastal_bunker;2298.00;9.70;1005.00;-0.79;0
1;coastal_bunker;2237.00;9.50;1113.00;-1.57;0
1;coastal_bunker;2271.00;9.70;1037.00;-0.54;0
1;coastal_bunker;2299.00;9.50;1003.00;-1.22;0
1;coastal_bunker;2293.00;9.50;1011.00;0.37;0
1;coastal_bunker;2250.00;9.50;1079.00;-1.31;0
1;dockyard;2292.00;9.50;1013.00;0.37;0
1;anti_air_building;2288.00;10.70;1118.00;5.72;0
1;anti_air_building;2253.00;9.70;1091.00;0.65;0
1;anti_air_building;2299.00;9.70;1022.00;4.77;0
1;synthetic_refinery;2298.00;9.70;1030.00;0.04;0
1;fuel_silo;2346.00;10.95;1107.00;4.17;0
1;radar_station;2302.00;12.55;1075.00;1.78;0
1;rocket_site;2317.00;10.30;1108.00;3.21;0
1;nuclear_reactor;2320.00;9.70;1003.00;6.23;0
2;arms_factory;2355.00;10.50;1155.00;2.54;0
2;arms_factory;2362.00;10.90;1145.00;5.21;0
2;arms_factory;2376.00;10.35;1143.00;1.59;0
2;arms_factory;2349.00;10.05;1153.00;4.25;0
2;arms_factory;2369.00;10.40;1128.00;0.99;0
2;arms_factory;2359.00;10.40;1126.00;3.66;0
2;industrial_complex;2368.00;10.40;1133.00;0.04;0
2;industrial_complex;2376.00;9.90;1131.00;2.70;0
2;industrial_complex;2363.00;10.65;1121.00;5.72;0
2;industrial_complex;2363.00;10.95;1111.00;0.64;0
2;industrial_complex;2347.00;9.70;1166.00;4.76;0
2;industrial_complex;2379.00;9.85;1134.00;2.61;0
2;air_base;2369.76;10.70;1118.40;2.71;0
2;naval_base;2372.00;9.70;1093.00;-0.23;7791
2;naval_base;2367.00;9.50;1090.00;0.79;7791
2;bunker;2364.00;10.60;1138.00;4.77;0
2;bunker;2369.00;10.90;1162.00;1.16;0
2;bunker;2372.00;10.70;1112.00;5.28;0
2;bunker;2348.00;9.70;1165.00;0.20;0
2;bunker;2374.00;10.40;1139.00;3.22;0
2;bunker;2355.00;10.40;1160.00;5.88;0
2;bunker;2360.00;10.45;1166.00;2.26;0
2;bunker;2367.00;10.95;1148.00;0.11;0
2;bunker;2360.00;10.40;1132.00;1.67;0
2;bunker;2375.00;10.15;1106.00;5.79;0
2;bunker;2363.00;10.60;1122.00;0.71;0
2;bunker;2355.00;10.40;1140.00;4.83;0
2;bunker;2362.00;10.60;1128.00;0.11;0
2;bunker;2372.00;10.40;1122.00;2.78;0
2;bunker;2368.00;9.70;1097.00;5.44;0
2;bunker;2361.00;10.70;1163.00;2.17;0
2;bunker;2366.00;10.60;1135.00;3.38;0
2;bunker;2375.00;10.15;1126.00;1.22;0
2;bunker;2378.00;10.30;1139.00;5.34;0
2;bunker;2352.00;10.40;1150.00;5.45;0
2;bunker;2368.00;10.70;1115.00;3.29;0
2;bunker;2377.00;10.35;1119.00;5.95;0
2;bunker;2369.00;9.70;1093.00;2.33;0
2;coastal_bunker;2371.00;9.70;1093.00;-0.23;0
2;coastal_bunker;2367.00;9.50;1090.00;0.79;0
2;dockyard;2367.00;9.50;1090.00;0.79;0
2;anti_air_building;2369.00;10.70;1171.00;0.78;0
2;anti_air_building;2362.00;10.80;1162.00;2.34;0
2;anti_air_building;2377.00;10.60;1109.00;0.18;0
2;synthetic_refinery;2359.00;10.40;1164.00;2.84;0
2;fuel_silo;2369.00;10.40;1130.00;5.50;0
2;radar_station;2363.00;10.60;1135.00;2.61;0
2;rocket_site;2355.00;10.15;1162.00;3.45;0
2;nuclear_reactor;2354.00;10.40;1156.00;1.29;0
3;arms_factory;3371.00;9.70;706.00;1.59;0
3;arms_factory;3377.00;9.70;721.00;4.25;0
3;arms_factory;3373.00;9.70;714.00;0.99;0
3;arms_factory;3361.00;9.70;711.00;3.66;0
3;arms_factory;3344.00;9.70;731.00;0.04;0
3;arms_factory;3369.00;9.70;702.00;2.70;0
3;industrial_complex;3334.00;9.70;738.00;5.72;0
3;industrial_complex;3383.00;9.70;704.00;0.64;0
3;industrial_complex;3354.00;9.70;710.00;4.76;0
3;industrial_complex;3379.00;9.70;715.00;2.61;0
3;industrial_complex;3348.00;9.50;737.00;2.71;0
3;industrial_complex;3377.00;9.70;737.00;0.55;0
3;air_base;3333.00;9.50;740.00;3.21;0
3;naval_base;3412.00;9.50;751.00;-4.56;6939
3;naval_base;3328.00;9.50;756.00;-2.07;8303
3;bunker;3366.00;9.70;705.00;0.20;0
3;bunker;3385.00;9.70;739.00;3.22;0
3;bunker;3339.00;9.70;733.00;5.88;0
3;bunker;3373.00;9.70;702.00;2.26;0
3;bunker;3379.00;9.70;715.00;0.11;0
3;bunker;3372.00;9.70;722.00;1.67;0
3;bunker;3392.00;9.70;747.00;5.79;0
3;bunker;3340.00;9.70;729.00;0.71;0
3;bunker;3364.00;9.70;727.00;4.83;0
3;bunker;3358.00;9.70;710.00;0.11;0
3;bunker;3360.00;9.70;737.00;2.78;0
3;bunker;3366.00;9.70;732.00;5.44;0
3;bunker;3347.00;9.70;719.00;2.17;0
3;bunker;3328.00;9.50;750.00;3.38;0
3;bunker;3369.00;9.70;697.00;1.22;0
3;bunker;3371.00;9.70;709.00;5.34;0
3;bunker;3379.00;9.70;678.00;5.45;0
3;bunker;3379.00;9.70;724.00;3.29;0
3;coastal_bunker;3333.00;9.50;744.00;-1.25;0
3;coastal_bunker;3411.00;9.50;753.00;-4.56;0
3;dockyard;3409.00;9.50;751.00;-4.04;0
3;anti_air_building;3378.00;9.70;708.00;4.40;0
3;anti_air_building;3352.00;9.70;713.00;0.78;0
3;anti_air_building;3368.00;9.70;734.00;2.34;0
3;synthetic_refinery;3343.00;9.50;738.00;0.18;0
3;fuel_silo;3360.00;9.70;728.00;2.84;0
3;radar_station;3369.00;9.70;722.00;5.96;0
3;rocket_site;3390.00;9.70;743.00;2.24;0
3;nuclear_reactor;3328.00;9.50;745.00;3.45;0
4;arms_factory;3386.00;9.70;722.00;0.99;0
4;arms_factory;3402.00;9.70;710.00;3.66;0
4;arms_factory;3410.00;9.70;689.00;0.04;0
4;arms_factory;3419.00;9.70;736.00;2.70;0
4;arms_factory;3426.00;9.70;719.00;5.72;0
4;arms_factory;3399.00;9.70;694.00;0.64;0
4;industrial_complex;3442.00;9.70;682.00;4.76;0
4;industrial_complex;3424.00;9.70;741.00;2.61;0
4;industrial_complex;3426.00;9.70;720.00;2.71;0
4;industrial_complex;3401.00;9.70;681.00;0.55;0
4;industrial_complex;3400.00;9.70;716.00;3.21;0
4;industrial_complex;3409.00;9.70;728.00;4.77;0
4;air_base;3428.00;9.70;671.00;1.16;0
4;naval_base;3425.00;9.50;750.00;-4.19;8306
4;naval_base;3451.00;9.50;756.00;-3.41;7796
4;bunker;3428.00;9.70;675.00;5.88;0
4;bunker;3415.00;9.70;745.00;2.26;0
4;bunker;3425.00;9.70;689.00;0.11;0
4;bunker;3432.00;9.70;692.00;1.67;0
4;bunker;3402.00;9.70;712.00;5.79;0
4;bunker;3413.00;9.70;733.00;0.71;0
4;bunker;3406.00;9.70;739.00;4.83;0
4;bunker;3419.00;9.70;679.00;0.11;0
4;bunker;3430.00;9.70;714.00;2.78;0
4;bunker;3437.00;9.70;723.00;5.44;0
4;bunker;3388.00;9.70;694.00;2.17;0
4;bunker;3419.00;9.70;704.00;3.38;0
4;bunker;3409.00;9.70;735.00;1.22;0
4;bunker;3431.00;9.70;703.00;5.34;0
4;bunker;3414.00;9.70;687.00;5.45;0
4;bunker;3387.00;9.70;716.00;3.29;0
4;bunker;3412.00;9.70;716.00;5.95;0
4;bunker;3439.00;9.70;671.00;2.33;0
4;bunker;3419.00;9.70;733.00;3.89;0
4;bunker;3405.00;9.70;703.00;1.73;0
4;bunker;3404.00;9.70;693.00;4.40;0
4;bunker;3447.00;9.50;754.00;0.78;0
4;bunker;3395.00;9.70;710.00;2.34;0
4;bunker;3398.00;9.70;677.00;0.18;0
4;bunker;3391.00;9.70;729.00;2.84;0
4;bunker;3426.00;9.70;724.00;5.50;0
4;bunker;3422.00;9.70;714.00;2.24;0
4;bunker;3387.00;9.70;701.00;3.45;0
4;bunker;3431.00;9.70;734.00;1.29;0
4;coastal_bunker;3443.00;9.70;754.00;-2.75;0
4;coastal_bunker;3434.00;9.50;746.00;-4.19;0
4;dockyard;3428.00;9.50;748.00;-4.19;0
4;anti_air_building;3437.00;9.70;719.00;6.12;0
4;anti_air_building;3398.00;9.70;695.00;3.96;0
4;anti_air_building;3405.00;9.70;712.00;1.80;0
4;synthetic_refinery;3414.00;9.70;721.00;4.46;0
4;fuel_silo;3418.00;9.70;712.00;6.03;0
4;radar_station;3421.00;9.70;714.00;3.57;0
4;rocket_site;3398.00;9.70;717.00;0.25;0
4;nuclear_reactor;3411.00;9.70;729.00;1.45;0
5;arms_factory;3472.00;9.70;668.00;0.04;0
5;arms_factory;3512.00;9.70;677.00;2.70;0
5;arms_factory;3504.00;9.70;687.00;5.72;0
5;arms_factory;3449.00;9.70;676.00;0.64;0
5;arms_factory;3529.00;9.70;661.00;4.76;0
5;arms_factory;3470.00;9.70;694.00;2.61;0
5;industrial_complex;3538.00;9.70;706.00;2.71;0
5;industrial_complex;3539.00;9.70;708.00;0.55;0
5;industrial_complex;3458.00;9.70;701.00;3.21;0
5;industrial_complex;3486.00;9.70;665.00;4.77;0
5;industrial_complex;3498.00;9.70;676.00;1.16;0
5;industrial_complex;3500.00;9.70;668.00;5.28;0
5;air_base;3452.00;9.70;670.00;0.20;0
5;bunker;3517.00;9.70;660.00;3.22;0
5;bunker;3488.00;9.70;699.00;5.88;0
5;bunker;3533.00;9.70;692.00;2.26;0
5;bunker;3518.00;9.70;687.00;0.11;0
5;bunker;3471.00;9.70;692.00;1.67;0
5;bunker;3475.00;9.70;695.00;5.79;0
5;bunker;3452.00;9.70;667.00;0.71;0
5;bunker;3455.00;9.70;701.00;4.83;0
5;bunker;3473.00;9.70;668.00;0.11;0
5;bunker;3515.00;9.70;695.00;2.78;0
5;bunker;3462.00;9.70;691.00;5.44;0
5;bunker;3520.00;9.70;700.00;2.17;0
5;bunker;3458.00;9.70;678.00;3.38;0
5;bunker;3452.00;9.70;715.00;1.22;0
5;bunker;3467.00;9.70;705.00;5.34;0
5;bunker;3442.00;9.70;694.00;5.45;0
5;bunker;3446.00;9.70;694.00;3.29;0
5;bunker;3435.00;9.70;709.00;5.95;0
5;bunker;3460.00;9.70;690.00;2.33;0
5;bunker;3503.00;9.70;702.00;3.89;0
5;anti_air_building;3467.00;9.70;675.00;1.73;0
5;anti_air_building;3494.00;9.70;683.00;4.40;0
5;anti_air_building;3480.00;9.70;692.00;0.78;0
5;synthetic_refinery;3521.00;9.70;687.00;2.34;0
5;fuel_silo;3494.00;9.70;664.00;0.18;0
5;radar_station;3489.00;9.70;689.00;4.49;0
5;rocket_site;3439.00;9.70;704.00;5.50;0
5;nuclear_reactor;3462.00;9.70;691.00;2.24;0
6;arms_factory;3545.00;9.70;642.00;5.72;0
6;arms_factory;3554.00;9.70;710.00;0.64;0
6;arms_factory;3647.00;9.70;601.00;4.76;0
6;arms_factory;3540.00;9.70;669.00;2.61;0
6;arms_factory;3540.00;9.70;688.00;2.71;0
6;arms_factory;3628.00;9.70;654.00;0.55;0
6;industrial_complex;3566.00;9.70;654.00;3.21;0
6;industrial_complex;3573.00;9.70;703.00;4.77;0
6;industrial_complex;3564.00;9.70;689.00;1.16;0
6;industrial_complex;3570.00;9.70;665.00;5.28;0
6;industrial_complex;3562.00;9.70;643.00;0.20;0
6;industrial_complex;3608.00;9.80;665.00;3.22;0
6;air_base;3641.00;9.70;609.00;5.88;0
6;bunker;3534.00;9.70;671.00;2.26;0
6;bunker;3619.00;9.70;637.00;0.11;0
6;bunker;3574.00;9.70;651.00;1.67;0
6;bunker;3560.00;9.70;727.00;5.79;0
6;bunker;3558.00;9.70;695.00;0.71;0
6;bunker;3629.00;9.70;647.00;4.83;0
6;bunker;3614.00;11.30;677.00;0.11;0
6;bunker;3589.00;10.05;695.00;2.78;0
6;bunker;3553.00;9.70;645.00;5.44;0
6;bunker;3568.00;10.70;736.00;2.17;0
6;bunker;3635.00;9.70;601.00;3.38;0
6;bunker;3605.00;9.70;624.00;1.22;0
6;bunker;3571.00;9.70;681.00;5.34;0
6;bunker;3637.00;9.70;626.00;5.45;0
6;bunker;3651.00;10.40;655.00;3.29;0
6;bunker;3538.00;9.70;681.00;5.95;0
6;bunker;3575.00;9.70;701.00;2.33;0
6;bunker;3572.00;10.90;731.00;3.89;0
6;bunker;3544.00;9.70;696.00;1.73;0
6;anti_air_building;3645.00;9.70;611.00;4.40;0
6;anti_air_building;3587.00;9.70;621.00;0.78;0
6;anti_air_building;3660.00;9.80;641.00;2.34;0
6;synthetic_refinery;3615.00;9.75;661.00;0.18;0
6;fuel_silo;3582.00;9.70;693.00;2.84;0
6;radar_station;3599.00;9.70;664.00;5.96;0
6;rocket_site;3608.00;9.70;625.00;2.24;0
6;nuclear_reactor;3650.00;9.70;634.00;3.45;0
7;arms_factory;3581.00;9.70;858.00;4.76;0
7;arms_factory;3579.00;9.70;856.00;2.61;0
7;arms_factory;3580.00;9.90;839.00;2.71;0
7;arms_factory;3581.00;9.90;829.00;0.55;0
7;arms_factory;3573.00;9.70;851.00;3.21;0
7;arms_factory;3575.00;9.75;848.00;4.77;0
7;industrial_complex;3582.00;9.70;855.00;1.16;0
7;industrial_complex;3582.00;9.80;838.00;5.28;0
7;industrial_complex;3583.00;9.70;832.00;0.20;0
7;industrial_complex;3576.00;9.70;850.00;3.22;0
7;industrial_complex;3572.00;9.70;848.00;5.88;0
7;industrial_complex;3571.00;9.75;837.00;2.26;0
7;air_base;3580.00;9.70;860.00;0.11;0
7;naval_base;3578.00;9.70;867.00;-1.74;6847
7;naval_base;3584.00;9.70;870.00;-3.61;6713
7;naval_base;3585.00;9.70;837.00;1.57;8273
7;naval_base;3574.00;9.70;859.00;-3.28;6847
7;naval_base;3585.00;9.70;819.00;1.33;8273
7;naval_base;3581.00;9.70;851.00;-4.39;8273
7;naval_base;3585.00;9.70;855.00;1.57;7417
7;bunker;3578.00;9.70;861.00;2.17;0
7;bunker;3574.00;9.70;850.00;3.38;0
7;bunker;3580.00;9.70;871.00;1.22;0
7;bunker;3577.00;9.90;843.00;5.34;0
7;bunker;3584.00;9.70;822.00;5.45;0
7;bunker;3579.00;9.70;859.00;3.29;0
7;bunker;3578.00;10.40;830.00;5.95;0
7;bunker;3583.00;9.70;832.00;2.33;0
7;coastal_bunker;3578.00;9.70;873.00;-1.11;0
7;coastal_bunker;3585.00;9.70;836.00;1.57;0
7;coastal_bunker;3581.00;9.70;848.00;-4.39;0
7;coastal_bunker;3585.00;9.70;856.00;1.57;0
7;coastal_bunker;3577.00;9.70;864.00;-1.74;0
7;coastal_bunker;3585.00;9.70;822.00;1.33;0
7;coastal_bunker;3571.00;9.70;855.00;-2.55;0
7;dockyard;3573.00;9.70;855.00;-2.55;0
7;anti_air_building;3588.00;9.70;864.00;2.24;0
7;anti_air_building;3573.00;9.70;849.00;3.45;0
7;anti_air_building;3579.00;10.03;837.00;1.29;0
7;synthetic_refinery;3578.00;9.90;841.00;2.85;0
7;fuel_silo;3582.00;9.80;834.00;5.51;0
7;radar_station;3578.00;9.80;848.00;4.03;0
7;rocket_site;3581.00;9.70;862.00;6.02;0
7;nuclear_reactor;3575.00;9.98;837.00;6.12;0
8;arms_factory;3574.00;12.20;773.00;2.71;0
8;arms_factory;3597.00;13.23;724.00;0.55;0
8;arms_factory;3588.00;13.60;737.00;3.21;0
8;arms_factory;3569.00;11.00;785.00;4.77;0
8;arms_factory;3595.00;13.00;754.00;1.16;0
8;arms_factory;3567.00;11.00;762.00;5.28;0
8;industrial_complex;3579.00;12.90;745.00;0.20;0
8;industrial_complex;3598.00;13.25;746.00;3.22;0
8;industrial_complex;3585.00;13.15;759.00;5.88;0
8;industrial_complex;3607.00;10.40;753.00;2.26;0
8;industrial_complex;3568.00;11.30;758.00;0.11;0
8;industrial_complex;3586.00;12.60;767.00;1.67;0
8;air_base;3602.00;13.30;740.00;5.79;0
8;naval_base;3612.00;9.70;754.00;-4.12;6924
8;naval_base;3595.00;9.70;774.00;-4.07;6617
8;naval_base;3601.00;9.70;766.00;-3.93;6617
8;naval_base;3603.00;9.90;764.00;-4.25;6924
8;bunker;3601.00;13.40;728.00;5.44;0
8;bunker;3609.00;9.70;756.00;2.17;0
8;bunker;3588.00;10.70;776.00;3.38;0
8;bunker;3569.00;11.30;762.00;1.22;0
8;bunker;3584.00;13.00;763.00;5.34;0
8;bunker;3578.00;12.30;771.00;5.45;0
8;bunker;3593.00;13.73;735.00;3.29;0
8;bunker;3584.00;13.60;746.00;5.95;0
8;bunker;3594.00;13.90;749.00;2.33;0
8;bunker;3608.00;12.60;737.00;3.89;0
8;bunker;3577.00;12.75;750.00;1.73;0
8;bunker;3567.00;11.20;768.00;4.40;0
8;bunker;3595.00;10.70;767.00;0.78;0
8;coastal_bunker;3615.00;9.80;749.00;-4.12;0
8;coastal_bunker;3601.00;9.80;765.00;-3.93;0
8;coastal_bunker;3603.00;9.90;764.00;-4.25;0
8;coastal_bunker;3593.00;9.70;777.00;-4.07;0
8;dockyard;3594.00;9.70;776.00;-4.07;0
8;anti_air_building;3568.00;11.00;784.00;3.45;0
8;anti_air_building;3595.00;12.30;760.00;1.29;0
8;anti_air_building;3566.00;10.70;762.00;2.85;0
8;synthetic_refinery;3580.00;13.20;744.00;5.51;0
8;fuel_silo;3593.00;13.40;730.00;1.90;0
8;radar_station;3593.00;12.65;757.00;5.50;0
8;rocket_site;3609.00;9.90;752.00;6.12;0
8;nuclear_reactor;3574.00;12.20;757.00;3.96;0
9;arms_factory;3655.00;11.90;663.00;3.21;0
9;arms_factory;3647.00;12.90;709.00;4.77;0
9;arms_factory;3612.00;12.95;728.00;1.16;0
9;arms_factory;3661.00;16.40;697.00;5.28;0
9;arms_factory;3622.00;11.00;732.00;0.20;0
9;arms_factory;3686.00;15.00;687.00;3.22;0
9;industrial_complex;3612.00;12.45;706.00;5.88;0
9;industrial_complex;3629.00;14.20;691.00;2.26;0
9;industrial_complex;3621.00;12.30;726.00;0.11;0
9;industrial_complex;3681.00;9.70;719.00;1.67;0
9;industrial_complex;3608.00;11.80;701.00;5.79;0
9;industrial_complex;3611.00;13.15;727.00;0.71;0
9;air_base;3660.00;15.00;681.00;4.83;0
9;naval_base;3622.00;9.70;743.00;-3.14;6924
9;naval_base;3684.00;9.70;721.00;-3.37;7633
9;naval_base;3691.00;9.70;720.00;-3.39;8312
9;naval_base;3649.00;9.70;729.00;-3.93;7633
9;bunker;3652.00;9.70;722.00;3.38;0
9;bunker;3626.00;13.65;688.00;1.22;0
9;bunker;3644.00;15.85;697.00;5.34;0
9;bunker;3601.00;12.60;711.00;5.45;0
9;bunker;3620.00;11.50;731.00;3.29;0
9;bunker;3691.00;15.00;681.00;5.95;0
9;bunker;3675.00;14.35;674.00;2.33;0
9;bunker;3665.00;13.30;704.00;3.89;0
9;bunker;3695.00;11.70;704.00;1.73;0
9;coastal_bunker;3629.00;9.70;736.00;-4.25;0
9;coastal_bunker;3676.00;9.70;724.00;-3.37;0
9;coastal_bunker;3645.00;9.70;731.00;-2.99;0
9;coastal_bunker;3691.00;9.70;719.00;-3.39;0
9;dockyard;3692.00;9.70;717.00;-3.39;0
9;anti_air_building;3616.00;12.30;729.00;5.50;0
9;anti_air_building;3671.00;14.35;676.00;2.24;0
9;anti_air_building;3619.00;13.00;703.00;3.45;0
9;synthetic_refinery;3623.00;13.45;688.00;1.29;0
9;fuel_silo;3630.00;11.50;721.00;2.85;0
9;radar_station;3655.00;14.95;701.00;1.09;0
9;rocket_site;3618.00;12.60;697.00;1.90;0
9;nuclear_reactor;3612.00;13.25;720.00;6.02;0
10;arms_factory;3586.00;9.70;794.00;1.16;0
10;arms_factory;3583.00;9.70;811.00;5.28;0
10;arms_factory;3583.00;10.10;790.00;0.20;0
10;arms_factory;3586.00;9.75;787.00;3.22;0
10;arms_factory;3573.00;10.40;807.00;5.88;0
10;arms_factory;3582.00;10.82;787.00;2.26;0
10;industrial_complex;3574.00;10.30;816.00;0.11;0
10;industrial_complex;3572.00;10.60;804.00;1.67;0
10;industrial_complex;3580.00;11.20;784.00;5.79;0
10;industrial_complex;3575.00;10.70;794.00;0.71;0
10;industrial_complex;3579.00;10.15;818.00;4.83;0
10;industrial_complex;3583.00;9.70;797.00;0.11;0
10;air_base;3568.00;10.70;791.00;2.78;0
10;naval_base;3589.00;9.70;788.00;-4.25;7377
10;naval_base;3585.00;9.70;803.00;-4.25;7377
10;naval_base;3585.00;9.70;817.00;-4.59;8273
10;bunker;3575.00;10.40;814.00;1.22;0
10;bunker;3569.00;10.60;797.00;5.34;0
10;bunker;3588.00;9.75;787.00;5.45;0
10;bunker;3578.00;10.65;797.00;3.29;0
10;bunker;3582.00;10.45;790.00;5.95;0
10;bunker;3574.00;10.60;804.00;2.33;0
10;coastal_bunker;3585.00;9.70;807.00;-4.25;0
10;coastal_bunker;3589.00;9.70;793.00;-4.25;0
10;coastal_bunker;3585.00;9.70;813.00;1.33;0
10;dockyard;3585.00;9.70;811.00;-4.25;0
10;anti_air_building;3578.00;11.50;786.00;2.34;0
10;anti_air_building;3568.00;10.60;796.00;0.18;0
10;anti_air_building;3574.00;10.60;802.00;2.84;0
10;synthetic_refinery;3581.00;9.90;804.00;5.50;0
10;fuel_silo;3572.00;10.80;793.00;2.24;0
10;radar_station;3578.00;10.60;801.00;5.20;0
10;rocket_site;3581.00;9.90;801.00;1.29;0
10;nuclear_reactor;3571.00;10.35;810.00;2.85;0
11;arms_factory;3559.00;9.70;834.00;0.20;0
11;arms_factory;3569.00;9.80;828.00;3.22;0
11;arms_factory;3565.00;9.70;819.00;5.88;0
11;arms_factory;3568.00;9.70;846.00;2.26;0
11;arms_factory;3549.00;9.70;825.00;0.11;0
11;arms_factory;3561.00;9.70;831.00;1.67;0
11;industrial_complex;3549.00;9.70;814.00;5.79;0
11;industrial_complex;3561.00;9.75;806.00;0.71;0
11;industrial_complex;3563.00;9.70;840.00;4.83;0
11;industrial_complex;3547.00;9.70;822.00;0.11;0
11;industrial_complex;3549.00;9.70;825.00;2.78;0
11;industrial_complex;3549.00;9.70;810.00;5.44;0
11;air_base;3548.00;9.70;814.00;2.17;0
11;naval_base;3563.00;9.70;845.00;-2.36;7730
11;naval_base;3553.00;9.70;840.00;-2.47;7730
11;naval_base;3542.00;9.70;829.00;-2.55;7706
11;bunker;3567.00;9.80;816.00;5.45;0
